Provincia de ocurrencia;Código cantón_DPA;Cantón de ocurrencia;ene-14;feb-14;mar-14;abr-14;may-14;jun-14;jul-14;ago-14;sept-14;oct-14;nov-14;dic-14;ene-15;feb-15;mar-15;abr-15;may-15;jun-15;jul-15;ago-15;sept-15;oct-15;nov-15;dic-15;ene-16;feb-16;mar-16;abr-16;may-16;jun-16;jul-16;ago-16;sept-16;oct-16;nov-16;dic-16;ene-17;feb-17;mar-17;abr-17;may-17;jun-17;jul-17;ago-17;sept-17;oct-17;nov-17;dic-17;ene-18;feb-18;mar-18;abr-18;may-18;jun-18;jul-18;ago-18;sept-18;oct-18;nov-18;dic-18;ene-19;feb-19;mar-19;abr-19;may-19;jun-19;jul-19;ago-19;sept-19;oct-19;nov-19;dic-19;ene-20;feb-20;mar-20;abr-20;may-20;jun-20;jul-20;ago-20;sept-20;oct-20;nov-20;dic-20;ene-21;feb-21;mar-21;abr-21;may-21;jun-21;jul-21;ago-21;sept-21;oct-21;nov-21;dic-21;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sept-22;oct-22;nov-22;dic-22;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sept-23;oct-23;nov-23;dic-23;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sept-24;oct-24;nov-24;dic-24;ene-25;feb-25;mar-25;abr-25;may-25;jun-25;jul-25;ago-25;sept-25;oct-25;nov-25;dic-25;ene-26;feb-26
Manabí;1312;Rocafuerte;4;1;1;3;4;0;6;1;1;4;3;3;1;0;2;2;1;3;0;0;3;2;1;0;1;0;0;0;0;1;0;0;0;1;3;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;1;0;3;0;2;0;1;0;5;1;0;2;1;2;2;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;4;2;3;1;2;4;0;1;2;3;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;2;0;0;1;0;0;0;0;2;6;2;1;1;2;0;0
Manabí;1313;Santa Ana;0;0;1;2;0;0;2;1;1;0;2;1;1;0;0;0;0;0;1;0;1;1;0;2;3;2;0;0;0;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;1;2;0;0;0;0;0;0;1;1;0;1;0;1;4;0;1;0;0;1;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Manabí;1314;Sucre;2;1;4;3;6;3;2;5;3;5;1;2;7;2;0;1;3;4;2;3;4;2;2;0;1;3;5;1;2;0;0;2;1;1;5;1;4;0;0;0;2;0;1;0;0;2;1;1;0;2;1;2;1;3;1;0;5;2;0;0;1;0;3;2;0;1;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;1;1;0;0;0;0;0;0;0;1;2;1;0;0;3;1;0;1;0;1;1;1;0;4;2;1;1;1;1;2;1;5;3;2;3;3;0;2;5;2;1;4;6;3;1;0;3;5;0;1;4;7;1;3;0;4;3
Manabí;1315;Tosagua;2;2;0;1;0;0;0;1;1;1;2;1;1;0;1;0;0;1;2;0;0;0;0;0;0;3;0;0;0;1;1;6;0;0;2;1;0;0;0;0;0;0;2;0;1;0;0;3;0;0;0;1;0;0;2;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1;1;0;3;1;0;0;0;1;1;1;0;1;2;0;1;3;1;1;1;1;0;1;0;0;0;0;1;1;0;0;1;2;2;1;0;0;0;1;1;0;0;0;0;0
Manabí;1316;24 De Mayo;0;1;0;1;3;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;1;0;0;0;1;0;0;2;2;0;1;1;1;0;0;1;0;0;2
Manabí;1317;Pedernales;1;2;5;1;0;2;0;1;3;2;0;1;1;0;0;2;0;0;0;3;1;2;0;1;1;1;0;0;1;0;0;0;0;0;3;2;1;2;1;3;0;0;0;2;1;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;1;0;0;1;2;0;1;1;0;0;1;1;0;2;3;1;1;1;1;4;0;0;2;1;3;2;1;1;3;0;4;2;5;3;0;1;1;3;1;3;6;2;2;2;0;1;0;0;2;1;2;1;0;4;0;1;1;0;2;2;0;3;0;2;0;0;0;0;1
Manabí;1318;Olmedo;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Manabí;1319;Puerto Lopez;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Manabí;1320;Jama;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0
Manabí;1321;Jaramijo;1;0;0;0;0;0;0;1;0;1;1;1;3;0;0;2;0;2;0;0;2;1;2;1;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;2;0;2;0;0;0;0;2;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;4;0;1;1;0;2;2;2;1;1;0;1;1;0;0;0;0;0;1;3;2;0;1;1;0;2;1;1;1;1;2;3;1;0;1;0;6;4;0;7;1;7;2;0;1;2;0;1;2;1;0;0;0;1;0;0;0;3;0;0;0;1;1;0;1;1;0;0;1;0;0;1;3;3;2;0;2;0;2;1;4;0;0;2
Manabí;1322;San Vicente;0;0;2;0;1;1;0;0;0;2;0;0;1;0;0;0;0;1;0;1;0;0;1;2;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;2;0;0;1;1;1;2;0;0;0;0;0;0;2;1;1;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;2;3;0;0
Morona Santiago;1401;Morona;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Morona Santiago;1402;Gualaquiza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1403;Limon Indanza;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Morona Santiago;1404;Palora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1405;Santiago;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1406;Sucua;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1407;Huamboya;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1408;San Juan Bosco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1409;Taisha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1410;Logroño;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1411;Pablo Sexto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Morona Santiago;1412;Canton Tiwintza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Napo;1501;Tena;0;0;3;0;0;0;0;2;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;2;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;3;0;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;1;0;0;0;1;1;2;1;0;0;0
Napo;1503;Archidona;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2
Napo;1504;El Chaco;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Napo;1507;Quijos;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;0;0
Napo;1509;Carlos Julio Arosemena Tola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pastaza;1601;Pastaza;0;0;0;0;0;0;1;0;2;1;0;1;0;0;0;1;1;0;0;0;0;0;5;1;0;2;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;2;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;0;1;0;1;1;1;0
Pastaza;1602;Mera;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pastaza;1603;Santa Clara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pastaza;1604;Arajuno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pichincha;1701;Quito;176;126;158;152;184;135;154;163;176;156;172;142;147;141;147;129;161;149;164;171;156;170;136;118;132;114;131;105;138;130;139;114;131;118;89;118;81;108;130;108;105;110;135;124;128;147;142;138;119;110;118;107;107;101;108;83;113;104;126;153;103;112;121;136;113;129;105;94;119;92;129;130;157;132;79;8;38;93;111;98;107;144;141;137;96;109;130;106;123;149;126;148;133;179;150;161;167;134;130;141;179;145;165;198;240;231;246;204;185;158;213;176;185;205;212;239;217;247;254;238;179;178;223;224;251;232;215;199;187;206;196;234;216;186;251;181;198;193;180;222;251;222;205;202;136;176
Pichincha;1702;Cayambe;1;2;0;1;0;3;0;2;0;1;1;2;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;2;1;0;1;2;0;0;0;1;2;0;1;1;1;0;2;1;3;0;0;0;0;0;2;1;2;0;1;0;0;1;1;1;1;5;3;0;0;1;1;2;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;3;1;0;1;2;2;1;1;1;0;0;1;0;2;2;1;2;0;1;3;1;3;0;2;0;2;3;2;1;3;1;2;0;1;0;1;1;1;0;0;1;2;0;3;0;2;1;0;0;2;0;0;2;2;1;0;1;0;2;1
Pichincha;1703;Mejia;6;6;4;7;5;6;5;5;6;11;4;6;11;6;4;7;1;7;4;8;3;5;8;4;4;4;5;4;5;7;11;6;11;5;8;3;3;3;5;8;3;6;4;2;3;3;3;2;7;0;3;3;6;1;2;7;4;6;3;3;6;4;3;3;5;5;6;6;5;3;5;3;1;8;0;1;4;4;7;4;3;12;3;2;5;6;2;2;3;7;5;5;9;7;9;6;6;3;8;3;5;3;6;3;12;8;7;7;11;0;5;3;2;8;6;5;7;10;5;11;8;5;6;2;4;4;6;6;5;6;7;9;10;9;5;6;4;1;4;3;4;6;8;9;2;5
Pichincha;1704;Pedro Moncayo;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;3;0;0;1;1;1;1;1;0;0;1;2;0;1;1;2;1;1;2;1;1;0;0;0;0;2;2;1;2;1;0;0;0;0;1;1;0;3;1;0;1;0;0
Pichincha;1705;Rumiñahui;11;6;4;8;6;11;7;12;8;8;7;9;11;7;9;10;8;9;6;6;3;7;5;6;4;5;7;7;11;7;5;6;6;3;6;5;2;1;3;3;1;1;5;2;1;2;3;0;1;3;1;1;2;1;3;5;2;2;2;1;4;5;2;6;2;3;1;3;5;0;7;2;3;3;4;0;0;3;2;0;3;0;2;0;3;2;2;2;4;2;0;0;2;3;1;0;4;7;5;4;2;1;3;3;2;5;2;11;1;6;5;5;3;5;8;10;5;5;6;11;5;4;3;11;8;7;7;4;5;8;4;1;1;2;2;4;3;1;0;5;4;5;2;3;8;2
Pichincha;1707;San Miguel De Los Bancos;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;2;0;1;0;0;0;2;0;0;0;0;2;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;2;0;0;3;0;0;0;2;0;1;0;1;0;1;0;0;1;1;0;0;0;0;2;1;2;0;0;0;1;7;2;1;0;0;0;1;0;1;0;2;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;2;0;0;0;0;1;1;2;0;1
Pichincha;1708;Pedro Vicente Maldonado;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Pichincha;1709;Puerto Quito;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;2;0;0;1;0;1;0;2;0;0;1;1;0;1;0;0;1;1;0;2;0;0;0;0;0;0;1;0;1;0;2;1;0;0;0;1;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;1;0;0;0;1;2;2;0;0;1;0;1;0;0;0;0;2;2;2;0
Tungurahua;1801;Ambato;4;14;10;13;2;12;9;0;12;4;4;6;6;3;3;4;6;5;9;11;1;3;6;4;7;3;4;2;5;8;5;7;9;16;8;6;10;5;6;3;1;6;5;2;4;6;2;5;4;3;5;4;5;5;3;2;7;9;4;10;5;2;6;4;5;4;3;2;3;3;5;3;7;3;3;0;2;2;6;3;1;5;4;5;3;4;8;11;2;1;2;3;4;7;8;7;1;7;10;4;7;5;11;10;5;5;3;11;2;2;1;2;2;4;2;2;4;6;2;7;2;0;5;1;1;1;1;2;1;1;0;1;3;4;1;4;1;3;2;2;2;2;5;2;2;1
Tungurahua;1802;Baños De Agua Santa;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;2;0;1;0;3;2;0;0;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;2;0;0;0;0;1;2;2;0;3;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tungurahua;1803;Cevallos;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
